area,year,production_total,food_supply,net_trade,import_dependency
Trinidad and Tobago,2021,3675.9,589.49,-235837.61999999997,0.9849767773321685
Tunisia,2018,1862943.8900000001,862.175,-4255953.869999999,0.6957630288099532
Tunisia,2019,2808457.92,866.0749999999999,-4192673.88,0.599028821690468
Tunisia,2020,1964320.67,887.23,-4920563.51,0.7147976964090957
Tunisia,2021,2079540.83,904.115,-4544943.23,0.6861856828435664
Turkmenistan,2018,1546485.3,708.725,-339569.18000000005,0.19288506890405402
Turkmenistan,2019,2150358.7,698.5799999999999,-300889.1,0.13594081113024759
Turkmenistan,2020,2090080.13,667.5699999999999,-120258.41999999998,0.06997540268243073
Turkmenistan,2021,2123083.83,665.5350000000001,-280832.68,0.12956768789614123
Tuvalu,2018,287.25,2500.0,-27.1,0.08620963893749006
Tuvalu,2019,288.16,498.375,-35.67,0.11015038754902262
Tuvalu,2020,287.89,532.715,-35.8,0.11059964781117736
Tuvalu,2021,288.94,549.985,-54.77,0.15934945157254665
TÃ¼rkiye,2018,40778117.0,815.0649999999999,-13087348.26,0.2505378730326047
TÃ¼rkiye,2019,41378147.0,815.74,-18738481.650000002,0.328785220988356
TÃ¼rkiye,2020,44430362.0,790.745,-17049048.51,0.28999709207198987
TÃ¼rkiye,2021,39730455.0,787.52,-16073106.260000002,0.3055581969221087
Uganda,2018,4372562.0,364.72999999999996,-176159.87999999995,0.13417171912465475
Uganda,2019,3721200.0,305.885,-569276.4500000001,0.17139786934087145
Uganda,2020,4578000.0,369.27500000000003,-402523.4199999999,0.133354899380819
Uganda,2021,4789900.0,410.425,-799349.35,0.16333173018640093
Ukraine,2018,109002150.0,579.285,43388209.440000005,0.0038013061808786167
Ukraine,2019,112443700.0,553.395,59655686.14999999,0.005731322447951881
Ukraine,2020,99645800.0,551.005,52223574.6,0.008085106698808773
Ukraine,2021,125021580.0,559.0,49830930.75,0.005568436645244346
United Arab Emirates,2018,8898.54,557.61,-2320410.66,0.9964718913355187
United Arab Emirates,2019,30543.05,567.1650000000001,-2202711.38,0.9878828278071758
United Arab Emirates,2020,28156.0,626.4,-2636835.0100000002,0.9902176979472845
United Arab Emirates,2021,25588.84,601.645,-2732230.02,0.9913761830220978
United Kingdom of Great Britain and Northern Ireland,2018,25125000.0,520.05,-4899290.3900000015,0.20812332827034025
United Kingdom of Great Britain and Northern Ireland,2019,29580000.0,524.98,-2695547.51,0.16751083778886475
United Kingdom of Great Britain and Northern Ireland,2020,23287813.08,531.225,-4454143.18,0.23193610684024954
United Kingdom of Great Britain and Northern Ireland,2021,26076386.91,513.1800000000001,-5044531.599999999,0.19944766718090692
United Republic of Tanzania,2018,15261082.0,499.72999999999996,-15398.040000000008,0.01567031157113495
United Republic of Tanzania,2019,14693475.0,501.485,78550.54999999997,0.008104359110060981
United Republic of Tanzania,2020,16401343.379999999,520.9499999999999,-590774.77,0.04304300910876671
United Republic of Tanzania,2021,16344315.54,531.9399999999999,-92823.52000000002,0.04251708442787431
United States of America,2018,570958980.0,431.965,130562008.74,0.01944213235801694
United States of America,2019,527504002.33,436.77500000000003,113636397.42000002,0.019838217870248035
United States of America,2020,557394584.11,440.12,135578019.91,0.01773055807527381
United States of America,2021,578650415.48,440.34,141318936.27,0.01602931110857176
Uruguay,2018,3802000.0,578.6999999999999,1083901.44,0.15634851911028597
Uruguay,2019,6304800.0,565.96,3301429.7899999996,0.04967428109019236
Uruguay,2020,5419806.0,578.745,2648433.7300000004,0.037185066085044044
Uruguay,2021,5713821.0,555.285,2660180.51,0.040643452970795774
Uzbekistan,2018,9106778.0,793.1899999999999,-2841962.2700000005,0.2446579014750099
Uzbekistan,2019,10104804.0,798.685,-3010283.3200000003,0.23611538586528028
Uzbekistan,2020,10276189.0,786.345,-3570563.37,0.2610429124486564
Uzbekistan,2021,10359306.0,745.205,-3673198.44,0.263581688242093
Vanuatu,2018,17606.379999999997,524.6800000000001,-608.1199999999999,0.03338658760877323
Vanuatu,2019,17839.61,503.31,-632.0799999999999,0.034218850576206064
Vanuatu,2020,18067.58,534.1,-450.68,0.024337059745354044
Vanuatu,2021,18281.73,523.285,-313.79,0.01687555187964426
Venezuela (Bolivarian Republic of),2018,2614274.0,386.53000000000003,-2939388.91,0.5292711688282692
Venezuela (Bolivarian Republic of),2019,2482940.0,409.855,-2699391.9899999998,0.5208924719648367
Venezuela (Bolivarian Republic of),2020,3335199.61,449.33000000000004,-1597765.17,0.32389551542672884
Venezuela (Bolivarian Republic of),2021,4247058.0,550.8000000000001,-1720974.9500000002,0.29310367320452346
Vietnam,2018,51465303.18,878.295,-16471303.850000001,0.249022220324228
Vietnam,2019,50832875.56999999,892.49,-16021338.34,0.2501945508218093
Vietnam,2020,49950122.67,905.64,-17270962.94,0.2684586833089245
Vietnam,2021,51030134.28,878.02,-17073850.33,0.2628524154598461
Yemen,2018,484555.0,587.515,-3661133.79,0.8849089669962773
Yemen,2019,524906.0,581.2049999999999,-2809791.38,0.8445541589123059
Yemen,2020,618864.0,605.975,-3773400.93,0.8607747370344895
Yemen,2021,731472.92,626.39,-3740350.0000000005,0.8385149340968073
Zambia,2018,2922095.37,575.18,32168.940000000002,0.013237236943314993
Zambia,2019,2549328.79,499.035,2317.4900000000052,0.01723202294302659
Zambia,2020,4052503.4699999997,476.895,13878.419999999998,0.015159138737099924
Zambia,2021,4454541.6899999995,479.2,79578.72,0.017204993210261695
Zimbabwe,2018,2444960.9499999997,535.34,-393951.04000000004,0.14025470830502004
Zimbabwe,2019,1619094.3599999999,530.015,-205522.65,0.11843367807428133
Zimbabwe,2020,2412111.13,541.615,-1153217.9,0.3265545056156024
Zimbabwe,2021,2677296.23,525.16,-593287.9700000001,0.18445748380157506
